idProd,nombre,marca,precio,cantidad,barCode,linkImg,grupo,linkPag,activo,idAuto
357586,Bicicleta ergometrica ATHLETIC vertical 290 bh,ATHLETIC,20059.8,0,,https://geant.vteximg.com.br/arquivos/ids/309312-250-250/357586.jpg?v=637885603837400000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-athletic-vertical-290-bh-357586/p,1,12583
359785,Bicicleta KOVA Twister rod.12 naranja neón,KOVA,4703.4,0,,https://geant.vteximg.com.br/arquivos/ids/292675-250-250/359785.jpg?v=637756937881330000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kova-twister-rod-12-naranja-neon-359785/p,1,12584
359826,"Cama elástica + red 1,40 m rojo",-,4799.0,0,,https://geant.vteximg.com.br/arquivos/ids/289187-250-250/359826.jpg?v=637721484292700000,deporte-y-tiempo-libre,https://www.disco.com.uy/cama-elastica-red-1-40-m-rojo-359826/p,1,12585
359621,NERF bicicleta rod.16,NERF,6793.8,0,,https://geant.vteximg.com.br/arquivos/ids/289097-250-250/359621.jpg?v=637721483283270000,deporte-y-tiempo-libre,https://www.disco.com.uy/nerf-bicicleta-rod-16-359621/p,1,12586
359690,Deporte pelota básquet N°3 Spider new,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/289158-250-250/359690.jpg?v=637721484002370000,deporte-y-tiempo-libre,https://www.disco.com.uy/deporte-pelota-basquet-n3-spider-new-359690/p,1,12587
359689,Deporte pelota básquet N°3 Avenger new,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/289157-250-250/359689.jpg?v=637721483989530000,deporte-y-tiempo-libre,https://www.disco.com.uy/deporte-pelota-basquet-n3-avenger-new-359689/p,1,12588
359791,Bicicleta KOVA Lola rod.12 blanca,KOVA,5025.0,0,,https://geant.vteximg.com.br/arquivos/ids/289183-250-250/359791.jpg?v=637721484233030000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kova-lola-rod-12-blanca-359791/p,1,12589
359845,Gimnasio multifunción ATHLETIC Mod. 380M,ATHLETIC,18049.8,0,,https://geant.vteximg.com.br/arquivos/ids/298250-250-250/359845.jpg?v=637844202032870000,deporte-y-tiempo-libre,https://www.disco.com.uy/gimnasio-multifuncion-athletic-mod-380m-359845/p,1,12590
357093,Bicicleta KIOTO Rod. 29 Naranja-Amarilla 24 Vel. Freno de disco,KIOTO,15637.8,0,,https://geant.vteximg.com.br/arquivos/ids/295819-250-250/357093.jpg?v=637812407336770000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kioto-rod-29-naranja-amarilla-24-vel-freno-de-disco-357093/p,1,12591
359561,Conservadora Extreme Marine 69 L para 100 latas,-,9990.0,0,,https://geant.vteximg.com.br/arquivos/ids/284664-250-250/359561.jpg?v=637679293052130000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-extreme-marine-69-l-para-100-latas-359561/p,1,12592
359560,"Conservadora 26,6 L con ruedas azul para 36 latas",-,5299.0,0,,https://geant.vteximg.com.br/arquivos/ids/284662-250-250/359560.jpg?v=637679292533670000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-26-6-l-con-ruedas-azul-para-36-latas-359560/p,1,12593
359786,Bicicleta KOVA Twister rod.12 verde neón,KOVA,4703.4,0,,https://geant.vteximg.com.br/arquivos/ids/289178-250-250/359786.jpg?v=637721484163900000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kova-twister-rod-12-verde-neon-359786/p,1,12594
359502,Set pilates ATHLETIC pelota 65 cm + anilla + banda elástica,ATHLETIC,1567.8,0,,https://geant.vteximg.com.br/arquivos/ids/283893-250-250/359502.jpg?v=637673963910670000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-pilates-athletic-pelota-65-cm-anilla-banda-elastica-359502/p,1,12595
359623,Monopatin NERF,NERF,2399.0,0,,https://geant.vteximg.com.br/arquivos/ids/289098-250-250/359623.jpg?v=637721483291970000,deporte-y-tiempo-libre,https://www.disco.com.uy/monopatin-nerf-359623/p,1,12596
359625,Skate NERF con lija y truck de metal,NERF,2299.0,0,,https://geant.vteximg.com.br/arquivos/ids/289102-250-250/359625.jpg?v=637721483318930000,deporte-y-tiempo-libre,https://www.disco.com.uy/skate-nerf-con-lija-y-truck-de-metal-359625/p,1,12597
359501,Set de yoga ATHLETIC colchoneta 6 mm + 2 ladrillos + correa,ATHLETIC,1809.0,0,,https://geant.vteximg.com.br/arquivos/ids/283891-250-250/359501.jpg?v=637673962853300000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-de-yoga-athletic-colchoneta-6-mm-2-ladrillos-correa-359501/p,1,12598
357096,Bicicleta KIOTO Rod. 20 Celeste-Naranja acero con canasto,KIOTO,7195.8,0,,https://geant.vteximg.com.br/arquivos/ids/295822-250-250/357096.jpg?v=637812408103200000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kioto-rod-20-celeste-naranja-acero-con-canasto-357096/p,1,12599
359478,Piscina estructural BESTWAY 366x76 cm 6500 L con bomba y filtro,-,7990.0,0,,https://geant.vteximg.com.br/arquivos/ids/289009-250-250/359478.jpg?v=637721482471530000,deporte-y-tiempo-libre,https://www.disco.com.uy/piscina-estructural-366x76-cm-6500-l-con-bomba-y-filtro-359478/p,1,12600
359238,"Conservadoras combo x 3 -45,4-4,7-1,2 L",-,4790.0,0,,https://geant.vteximg.com.br/arquivos/ids/283862-250-250/359238.jpg?v=637673949079270000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadoras-combo-x-3-45-4-4-7-1-2-l-359238/p,1,12601
359237,"Conservadoras combo x 3 - 34-4,7 y 1,2 L",-,4790.0,0,,https://geant.vteximg.com.br/arquivos/ids/284595-250-250/359237.jpg?v=637679166514900000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadoras-combo-x-3-34-4-7-y-1-2-l-359237/p,1,12602
359503,Banda de suspensión ATHLETIC tipo trx set,ATHLETIC,3175.8,0,,https://geant.vteximg.com.br/arquivos/ids/283895-250-250/359503.jpg?v=637673964506100000,deporte-y-tiempo-libre,https://www.disco.com.uy/banda-de-suspension-athletic-tipo-trx-set-359503/p,1,12603
424407,Inflador de aire manual para bici TRAMONTINA,TRAMONTINA,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/281855-250-250/424407.jpg?v=637654147859900000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-de-aire-manual-para-bici-tramontina-424407/p,1,12604
424414,Guantes de ciclismo talle L TRAMONTINA,TRAMONTINA,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/281793-250-250/424414.jpg?v=637653451960530000,deporte-y-tiempo-libre,https://www.disco.com.uy/guantes-de-ciclismo-talle-l-tramontina-424414/p,1,12605
359499,"Caminador ATHLETIC plegable 1,5 hp",ATHLETIC,28099.8,0,,https://geant.vteximg.com.br/arquivos/ids/283875-250-250/359499-1.jpg?v=637673952156370000,deporte-y-tiempo-libre,https://www.disco.com.uy/caminador-athletic-plegable-1-5-hp-359499/p,1,12606
424412,Guantes de ciclismo talle S TRAMONTINA,TRAMONTINA,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/281791-250-250/424412.jpg?v=637653451384000000,deporte-y-tiempo-libre,https://www.disco.com.uy/guantes-de-ciclismo-talle-s-tramontina-424412/p,1,12607
359438,Tabla paddle board HIDRO FORCE White Cap Set,HIDRO FORCE,18853.8,0,,https://geant.vteximg.com.br/arquivos/ids/282712-250-250/359438.jpg?v=637660363872600000,deporte-y-tiempo-libre,https://www.disco.com.uy/tabla-paddle-board-white-cap-set-hasta-120-kg-359438/p,1,12608
424409,Candado para bicicleta con llave TRAMONTINA,TRAMONTINA,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/281788-250-250/424409.jpg?v=637653449408770000,deporte-y-tiempo-libre,https://www.disco.com.uy/candado-para-bicicleta-con-llave-tramontina-424409/p,1,12609
424698,Pelota básquet WILSON NBA,WILSON,990.0,0,,https://geant.vteximg.com.br/arquivos/ids/286598-250-250/424698.jpg?v=637691287554730000,deporte-y-tiempo-libre,https://www.disco.com.uy/pelota-basquet-wilson-nba-424698/p,1,12610
359320,Pelota para pilates roja diámetro 65 cm,-,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/277793-250-250/359320.jpg?v=637618637917870000,deporte-y-tiempo-libre,https://www.disco.com.uy/pelota-para-pilates-roja-diametro-65-cm-359320/p,1,12611
359319,Pelota para pilates violeta diámetro 55 cm,-,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/277792-250-250/359319.jpg?v=637618636022800000,deporte-y-tiempo-libre,https://www.disco.com.uy/pelota-para-pilates-violeta-diametro-55-cm-359319/p,1,12612
359318,Colchoneta para yoga 10 mm gris 173x61x1cm,-,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/277791-250-250/359318.jpg?v=637618635599030000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-10-mm-gris-173x61x1cm-359318/p,1,12613
359317,Colchoneta para yoga 10 mm violeta 173x61x1 cm,-,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/277790-250-250/359317.jpg?v=637618635249930000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-10-mm-violeta-173x61x1-cm-359317/p,1,12614
359316,Colchoneta para yoga 10 mm roja 173x61x1cm,-,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/277789-250-250/359316.jpg?v=637618634821470000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-10-mm-roja-173x61x1cm-359316/p,1,12615
359315,Colchoneta para yoga 6 mm verde 173x61x0.6 cm,-,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/277788-250-250/359315.jpg?v=637618634140730000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-6-mm-verde-173x61x0-6-cm-359315/p,1,12616
357638,Bicicleta KIOTO Rod.16 violeta y blanca,KIOTO,3979.8,0,,https://geant.vteximg.com.br/arquivos/ids/312427-250-250/357638.jpg?v=637908990541170000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-kioto-rod-16-violeta-y-blanca-357638/p,1,12617
359313,Colchoneta para yoga 6 mm azul 173x61x0.6 cm,-,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/277775-250-250/359313.jpg?v=637617169506370000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-6-mm-azul-173x61x0-6-cm-359313/p,1,12618
359309,Colchoneta para yoga 3 mm naranja 173x61x0.3 cm,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/277771-250-250/359309.jpg?v=637617167592630000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-3-mm-naranja-173x61x0-3-cm-359309/p,1,12619
424621,Bicicleta spinning ACTIVE Mod. 863SP,ACTIVE,12019.8,0,,https://geant.vteximg.com.br/arquivos/ids/274456-250-250/424621.jpg?v=637584076287100000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-spinning-active-mod-863sp-424621/p,1,12620
424463,Bicicleta ergométrica plegable,-,5587.8,0,,https://geant.vteximg.com.br/arquivos/ids/274176-250-250/424463.jpg?v=637582363893730000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-plegable-424463/p,1,12621
424462,Bicicleta Ergometrica fija,-,6391.8,0,,https://geant.vteximg.com.br/arquivos/ids/274175-250-250/424462.jpg?v=637582363462970000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-fija-424462/p,1,12622
424475,Bicicleta ergométrica ACTIVE,ACTIVE,31758.0,0,,https://geant.vteximg.com.br/arquivos/ids/272968-250-250/424475-2.jpg?v=637569360565970000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-active-424475/p,1,12623
357671,Mesa ping pong POTENZA12 con red,-,9999.0,0,,https://geant.vteximg.com.br/arquivos/ids/314270-250-250/357671.jpg?v=637922809928470000,deporte-y-tiempo-libre,https://www.disco.com.uy/mesa-ping-pong-potenza12-con-red-357671/p,1,12624
359314,Colchoneta para yoga 6 mm gris 173x61x0.6 cm,-,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/277776-250-250/359314.jpg?v=637617169865730000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchoneta-para-yoga-6-mm-gris-173x61x0-6-cm-359314/p,1,12625
424432,Pelota de pilates WILSON 55 cm con inflador,WILSON,899.0,0,,https://geant.vteximg.com.br/arquivos/ids/270414-250-250/424432a.jpg?v=637541774618130000,deporte-y-tiempo-libre,https://www.disco.com.uy/pelota-de-pilates-55-cm-wilson-con-inflador-424432/p,1,12626
424413,Guantes de ciclismo talle M TRAMONTINA,TRAMONTINA,999.0,0,,https://geant.vteximg.com.br/arquivos/ids/281792-250-250/424413.jpg?v=637653451697270000,deporte-y-tiempo-libre,https://www.disco.com.uy/guantes-de-ciclismo-talle-m-tramontina-424413/p,1,12627
538445,Muñequeras WILSON 1/2 kg,WILSON,759.0,0,,https://geant.vteximg.com.br/arquivos/ids/270521-250-250/538445.jpg?v=637541775470470000,deporte-y-tiempo-libre,https://www.disco.com.uy/munequeras-wilson-1-2-kg-538445/p,1,12628
359500,Bicicleta ergométrica ATHLETIC horizontal 230bh,ATHLETIC,14833.8,0,,https://geant.vteximg.com.br/arquivos/ids/283889-250-250/359500-1.jpg?v=637673962405270000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-athletic-horizontal-230bh-359500/p,1,12629
424240,Set delimitador de playa 24 m,-,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/286117-250-250/424240.jpg?v=637686308853870000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-delimitador-de-playa-24m-424240/p,1,12630
705604,Red de Vóley,-,1319.0,0,,https://geant.vteximg.com.br/arquivos/ids/286105-250-250/705604.jpg?v=637686299819870000,deporte-y-tiempo-libre,https://www.disco.com.uy/red-de-voley-705604/p,1,12631
424411,Candado para bicicleta con combinación TRAMONTINA,TRAMONTINA,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/281790-250-250/424411.jpg?v=637653451104300000,deporte-y-tiempo-libre,https://www.disco.com.uy/candado-para-bicicleta-con-combinacion-tramontina-424411/p,1,12632
531923,Tubo de pelotas WILSON principiantes,WILSON,379.0,0,,https://geant.vteximg.com.br/arquivos/ids/286438-250-250/531923.jpg?v=637690568354400000,deporte-y-tiempo-libre,https://www.disco.com.uy/tubo-de-pelotas-wilson-principiantes-531923/p,1,12633
424434,Set pelota de pilates 55 cm + banda elongación + toalla yoga,-,1699.0,0,,https://geant.vteximg.com.br/arquivos/ids/270560-250-250/424434.jpg?v=637542015215030000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-pelota-de-pilates-55cm-banda-elongacion-toalla-yoga-424434/p,1,12634
529109,Raqueta WILSON niño,WILSON,1969.8,0,,https://geant.vteximg.com.br/arquivos/ids/279631-250-250/529109.jpg?v=637629296091130000,deporte-y-tiempo-libre,https://www.disco.com.uy/raqueta-wilson-nino-529109/p,1,12635
473803,Faja de neopreno EVERLAST 12x25 cm,EVERLAST,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/270426-250-250/473803.jpg?v=637541774693830000,deporte-y-tiempo-libre,https://www.disco.com.uy/faja-de-neopreno-everlast-12x25cm-473803/p,1,12636
473925,Canilleras talle S Real Madrid,-,259.0,0,,https://geant.vteximg.com.br/arquivos/ids/278449-250-250/473925.jpg?v=637623211251730000,deporte-y-tiempo-libre,https://www.disco.com.uy/canilleras-talle-s-real-madrid-473925/p,1,12637
424436,"Set EVERLAST guantilla Grapplng + 2 vendas 120""",EVERLAST,2699.0,0,,https://geant.vteximg.com.br/arquivos/ids/270418-250-250/424436.jpg?v=637541774641130000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-everlast-guantilla-grapplng-2-vendas-120-424436/p,1,12638
702086,Guantes de golero de niño,-,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/286095-250-250/702086.jpg?v=637686294853130000,deporte-y-tiempo-libre,https://www.disco.com.uy/guantes-de-golero-de-ni-o-702086/p,1,12639
531058,Frisbee pelota con luz 22 cm,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/276504-250-250/531058.jpg?v=637604822753570000,deporte-y-tiempo-libre,https://www.disco.com.uy/fresbee-pelota-c-luz-22cm-531058/p,1,12640
531922,Tubo pelotas WILSON iniciación niños,WILSON,379.0,0,,https://geant.vteximg.com.br/arquivos/ids/309227-250-250/531922.jpg?v=637884789723900000,deporte-y-tiempo-libre,https://www.disco.com.uy/tubo-pelotas-wilson-iniciacion-ni-os-531922/p,1,12641
424237,Gas butano CAMPINGAZ 250g 18x6.9 cm,-,279.0,0,,https://geant.vteximg.com.br/arquivos/ids/268692-250-250/424237.jpg?v=637517561062970000,deporte-y-tiempo-libre,https://www.disco.com.uy/gas-butano-campingaz-250g-18x6-9cm-424237/p,1,12642
424445,Bicicleta ergométrica BRAVO 180e,BRAVO,9607.8,0,,https://geant.vteximg.com.br/arquivos/ids/270938-250-250/424445.jpg?v=637550595754800000,deporte-y-tiempo-libre,https://www.disco.com.uy/bicicleta-ergometrica-bravo-180e-424445/p,1,12643
546848,Mochila de camping safari 55 L,-,3829.0,0,,https://geant.vteximg.com.br/arquivos/ids/268656-250-250/546848.jpg?v=637517546811700000,deporte-y-tiempo-libre,https://www.disco.com.uy/mochila-de-camping-safari-55-l-546848/p,1,12644
359824,"Cama elástica + red 1,40 m azul",-,4799.0,0,,https://geant.vteximg.com.br/arquivos/ids/289186-250-250/359824.jpg?v=637721484281130000,deporte-y-tiempo-libre,https://www.disco.com.uy/cama-elastica-red-1-40-m-azul-359824/p,1,12645
424180,Conservadora tafeta negra 32x20x22 cm,-,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/268694-250-250/424180.jpg?v=637517562411270000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-tafeta-negra-32x20x22cm-424180/p,1,12646
424238,Enfriador COLEMAN soft large,-,129.0,0,,https://geant.vteximg.com.br/arquivos/ids/268691-250-250/424238.jpg?v=637517560823900000,deporte-y-tiempo-libre,https://www.disco.com.uy/enfriador-coleman-soft-large-424238/p,1,12647
424178,Conservadora tafeta gris 29x18.5x22 cm,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/283356-250-250/424178.jpg?v=637667066502630000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-tafeta-gris-29x18-5x22cm-424178/p,1,12648
424236,Gas butano CAMPINGAZ 190g 9x9 cm,-,269.0,0,,https://geant.vteximg.com.br/arquivos/ids/268693-250-250/424236.jpg?v=637517561424170000,deporte-y-tiempo-libre,https://www.disco.com.uy/gas-butano-campingaz-190g-9x9cm-424236/p,1,12649
424176,Conservadora de tafeta turquesa 22x17x17 cm,-,399.0,0,,https://geant.vteximg.com.br/arquivos/ids/268697-250-250/424176.jpg?v=637517563286630000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-de-tafeta-22x17x17cm-424176/p,1,12650
546847,Mochila camping safari 75 L,-,4799.0,0,,https://geant.vteximg.com.br/arquivos/ids/268657-250-250/546847.jpg?v=637517547469830000,deporte-y-tiempo-libre,https://www.disco.com.uy/mochila-camping-safari-75-l-546847/p,1,12651
424861,Cubierta camping 8 funciones,-,399.0,0,,https://geant.vteximg.com.br/arquivos/ids/268674-250-250/424861.jpg?v=637517553656430000,deporte-y-tiempo-libre,https://www.disco.com.uy/cubierta-camping-8-funciones-424861/p,1,12652
424179,Conservadora tafeta azul 32x20x22 cm,-,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/268695-250-250/424179.jpg?v=637517562706530000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-tafeta-azul-32x20x22cm-424179/p,1,12653
424856,Organizador 3 casillas 60x20 cm,-,299.0,0,,https://geant.vteximg.com.br/arquivos/ids/268678-250-250/424856.jpg?v=637517556344870000,deporte-y-tiempo-libre,https://www.disco.com.uy/organizador-3-casillas-60x20cm-424856/p,1,12654
424847,Piqueta tienda campaña,-,199.0,0,,https://geant.vteximg.com.br/arquivos/ids/268685-250-250/424847-3.jpg?v=637517558794170000,deporte-y-tiempo-libre,https://www.disco.com.uy/piqueta-tienda-campana-424847/p,1,12655
424844,Set 3 cubiertos inoxidable camping,-,199.0,0,,https://geant.vteximg.com.br/arquivos/ids/268427-250-250/424844.jpg?v=637515002537230000,deporte-y-tiempo-libre,https://www.disco.com.uy/set-3-cubiertos-inoxidable-camping-424844/p,1,12656
424848,Juego de camping,-,399.0,0,,https://geant.vteximg.com.br/arquivos/ids/268429-250-250/424848.jpg?v=637515003430470000,deporte-y-tiempo-libre,https://www.disco.com.uy/juego-de-camping-424848/p,1,12657
424175,Conservadora de tafeta azul 22x17x17 cm,-,399.0,0,,https://geant.vteximg.com.br/arquivos/ids/268699-250-250/424175.jpg?v=637517563532470000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-de-tafeta-22x17x17cm-424175/p,1,12658
424229,Pelota beach volley,-,790.0,0,,https://geant.vteximg.com.br/arquivos/ids/279567-250-250/424229.jpg?v=637629270140800000,deporte-y-tiempo-libre,https://www.disco.com.uy/pelota-beach-volley-424229/p,1,12659
424857,Organizador casillas 39x74 cm,-,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/268677-250-250/424857.jpg?v=637517555376330000,deporte-y-tiempo-libre,https://www.disco.com.uy/organizador-casillas-39x74cm-424857/p,1,12660
474607,Inflador de mano 48 cm,-,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/263401-250-250/474607.jpg?v=637401116322830000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-de-mano-48-cm-474607/p,1,12661
424177,Conservadora tafeta azul 29x18.5x22 cm,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/268696-250-250/424177.jpg?v=637517563018100000,deporte-y-tiempo-libre,https://www.disco.com.uy/conservadora-tafeta-azul-29x18-5x22cm-424177/p,1,12662
424073,Cloro SANICLOR disolución lenta tubo 1 kg,Saniclor,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/262700-250-250/424073.jpg?v=637393356839500000,deporte-y-tiempo-libre,https://www.disco.com.uy/cloro-saniclor-disolucion-lenta-tubo-1-kg-424073/p,1,12663
473924,Canilleras talle XS Real Madrid,-,259.0,0,,https://geant.vteximg.com.br/arquivos/ids/278448-250-250/473924.jpg?v=637623210923370000,deporte-y-tiempo-libre,https://www.disco.com.uy/canilleras-talle-xs-real-madrid-473924/p,1,12664
424071,Cloro SANICLOR shock granulado tubo 1 kg,Saniclor,579.0,0,,https://geant.vteximg.com.br/arquivos/ids/262698-250-250/424071.jpg?v=637393355633230000,deporte-y-tiempo-libre,https://www.disco.com.uy/cloro-saniclor-shock-granulado-tubo-1-kg-424071/p,1,12665
473921,Canillera talle S Barcelona,-,259.0,0,,https://geant.vteximg.com.br/arquivos/ids/278446-250-250/473921.jpg?v=637623210394430000,deporte-y-tiempo-libre,https://www.disco.com.uy/canillera-talle-s-barcelona--473921/p,1,12666
474987,Bolsillo deportivo extensible,-,299.0,0,,https://geant.vteximg.com.br/arquivos/ids/262023-250-250/474987.jpg?v=637388265056070000,deporte-y-tiempo-libre,https://www.disco.com.uy/bolsillo-deportivo-extensible-474987/p,1,12667
424074,Cloro SANICLOR multiacción tubo 1 kg,Saniclor,639.0,0,,https://geant.vteximg.com.br/arquivos/ids/262701-250-250/424074.jpg?v=637393357552900000,deporte-y-tiempo-libre,https://www.disco.com.uy/cloro-saniclor-multiaccion-tubo-1kg-424074/p,1,12668
474983,Botella deportiva aluminio,-,699.0,0,,https://geant.vteximg.com.br/arquivos/ids/262019-250-250/474983.jpg?v=637388262104730000,deporte-y-tiempo-libre,https://www.disco.com.uy/botella-deportiva-aluminio-474983/p,1,12669
474981,Cuello pañuelo deportivo,-,199.0,0,,https://geant.vteximg.com.br/arquivos/ids/262017-250-250/474981.jpg?v=637388260621470000,deporte-y-tiempo-libre,https://www.disco.com.uy/cuello-panuelo-deportivo-474981/p,1,12670
474982,Cuello deportivo,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/262018-250-250/474982.jpg?v=637388261339770000,deporte-y-tiempo-libre,https://www.disco.com.uy/cuello-deportivo-474982/p,1,12671
474634,Dispensador de cloro,-,299.0,0,,https://geant.vteximg.com.br/arquivos/ids/262141-250-250/474634.jpg?v=637389870124970000,deporte-y-tiempo-libre,https://www.disco.com.uy/dispensador-de-cloro-474634/p,1,12672
531916,Overgrip x 3 pro WILSON blancos,WILSON,439.0,0,,https://geant.vteximg.com.br/arquivos/ids/275766-250-250/531916.jpg?v=637599017458670000,deporte-y-tiempo-libre,https://www.disco.com.uy/overgrip-x-3-pro-wilson-blancos-531916/p,1,12673
474605,Inflador eléctrico 220 V,-,799.0,0,,https://geant.vteximg.com.br/arquivos/ids/261214-250-250/474605.jpg?v=637378449691870000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-electrico-220-v-474605/p,1,12674
474985,Bolsillo deportivo,-,329.0,0,,https://geant.vteximg.com.br/arquivos/ids/262021-250-250/474985.jpg?v=637388263876600000,deporte-y-tiempo-libre,https://www.disco.com.uy/bolsillo-deportivo-474985/p,1,12675
770674,Inflador de mano 36 cm,-,299.0,0,,https://geant.vteximg.com.br/arquivos/ids/260824-250-250/770674.jpg?v=637376952784570000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-de-mano-36-cm-770674/p,1,12676
474598,Sommier inflable con inflador eléctrico 152x203x42 cm,-,2990.0,0,,https://geant.vteximg.com.br/arquivos/ids/261210-250-250/474598.jpg?v=637378448313470000,deporte-y-tiempo-libre,https://www.disco.com.uy/sommier-inflable-con-inflador-electrico-152x203x42-cm-474598/p,1,12677
474658,Kit de reparación,-,49.0,0,,https://geant.vteximg.com.br/arquivos/ids/263532-250-250/474658.jpg?v=637401159649670000,deporte-y-tiempo-libre,https://www.disco.com.uy/kit-de-reparacion-474658/p,1,12678
474601,Colchón inflable 2 plazas 137x191x25 cm,-,899.0,0,,https://geant.vteximg.com.br/arquivos/ids/286939-250-250/474601-1.jpg?v=637698140054430000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchon-inflable-2-plazas-137x191x25-cm-474601/p,1,12679
474600,Colchón inflable 1 plaza 76x191x25 cm,-,599.0,0,,https://geant.vteximg.com.br/arquivos/ids/261211-250-250/474600.jpg?v=637378448769030000,deporte-y-tiempo-libre,https://www.disco.com.uy/colchon-inflable-1-plaza-76x191x25-cm-474600/p,1,12680
474604,Inflador eléctrico 12 V,-,899.0,0,,https://geant.vteximg.com.br/arquivos/ids/261213-250-250/474604.jpg?v=637378449366270000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-electrico-12-v-474604/p,1,12681
474606,Inflador de pie,-,499.0,0,,https://geant.vteximg.com.br/arquivos/ids/261215-250-250/474606.jpg?v=637378449992770000,deporte-y-tiempo-libre,https://www.disco.com.uy/inflador-de-pie-474606/p,1,12682
474139,Accesorio para jugar en el agua niño-pez,-,299.0,0,,https://geant.vteximg.com.br/arquivos/ids/260353-250-250/474139.jpg?v=637374942194170000,deporte-y-tiempo-libre,https://www.disco.com.uy/accesorio-para-jugar-en-el-agua-nino-pez-474139/p,1,12683
474597,Sommier inflable con inflador eléctrico,-,2490.0,0,,https://geant.vteximg.com.br/arquivos/ids/301344-250-250/474597-1.jpg?v=637855341093370000,deporte-y-tiempo-libre,https://www.disco.com.uy/sommier-inflable-con-inflador-electrico-474597/p,1,12684
